amazon_sku,channel_id, linnworks_code,price_uk, sale_price_uk,,,,,,,,
RUSOLCHENPUR66_FBA,1,RUSOLCHENPUR66,39.99,29.9,,,,,,,,
RUSOLCHENPUR90_FBA,1,RUSOLCHENPUR90,39.99,29.9,,,,,,,,
RUSOLCHENSAG110_FBA,1,RUSOLCHENSAG110,49.99,39.9,,,,,,,,
RUSOLCHENSAG45_FBA,1,RUSOLCHENSAG45,12.99,9.99,,,,,,,,
RUSOLCHENSAG66_FBA,1,RUSOLCHENSAG66,39.99,29.9,,,,,,,,
COTSTRPSELAQA90150_FBA,1,COTSTRPSELAQA90150,29.99,24.9,,,,,,,,
COTSTRPSELBLU60100_FBA,1,COTSTRPSELBLU60100,19.99,14.9,,,,,,,,
H-COTRUGRNDBLK70V_FBA,1,COTRUGRNDBLK70,24.99,19.99,,,,,,,,
H-COTRUGRNDGRY70V_FBA,1,COTRUGRNDGRY70,24.99,19.99,,,,,,,,
H-JUTERUGREDBLU60100_FBA,1,JUTERUGREDBLU60100,21.99,17.99,,,,,,,,
H-JUTERUGREDBLU90150_FBA,1,JUTERUGREDBLU90150,34.99,24.9,,,,,,,,
HANDCHENMULTI66200V_FBA,1,HANDCHENMULTI66200,39.99,29.9,,,,,,,,
HANDCHENMULTI90150V_FBA,1,HANDCHENMULTI90150,39.99,29.9,,,,,,,,
HempRugNt3x5_FBA,1,HEMPRUGNT3X5,34.99,24.9,,,,,,,,
JUTERUGBLK66200_FBA,1,JUTERUGBLK66200,34.99,24.9,,,,,,,,
JUTERUGMULTI90150_FBA,1,JUTERUGMULTI90150,34.99,24.9,,,,,,,,
RUCHENILLELIL45_FBA,1,RUCHENILLELIL45,12.99,9.99,,,,,,,,
RUCHENILLELILM45_FBA,1,RUCHENILLELILM45,12.99,7.99,,,,,,,,
RUCHENILLELILM66_FBA,1,RUCHENILLELILM66,39.99,29.9,,,,,,,,
RUCHINDIMUL120V1_FBA,1,RUCHINDIMUL120,17.99,12.95,,,,,,,,
RUCHINDIMUL150V1_FBA,1,RUCHINDIMUL150,24.99,12.99,,,,,,,,
RUCHINDIMUL90FBA,1,RUCHINDIMUL90,12.99,9.99,,,,,,,,
RUCHINDIMUL90V1_FBA,1,RUCHINDIMUL90,12.99,9.99,,,,,,,,
RUCOTMTBLUBLK40_FBA,1,RUCOTMTBLUBLK40,5.99,4.99,,,,,,,,
RUDAL90BRN_FBA,1,RUDAL90BRN,49.99,34.99,,,,,,,,
RUGDENBLA66200_FBA,1,RUGDENBLA66200,39.99,24.9,,,,,,,,
RUGDENBRO66200_FBA,1,RUGDENBRO66200,39.99,24.9,,,,,,,,
RUGINGPIN60_FBA,1,RUGINGPIN60,14.99,9.99,,,,,,,,
RUGMADBRO66200_FBA,1,RUGMADBRO66200,34.99,24.9,,,,,,,,
RUKILIMMULTI60_FBA,1,RUKILIMMULTI60,14.99,12.99,,,,,,,,
RUKILIMMULTI70_FBA,1,RUKILIMMULTI70,19.99,17.99,,,,,,,,
RUSOLCHENBLK66_FBA,1,RUSOLCHENBLK66,39.99,29.9,,,,,,,,
RUSOLCHENNAT60_FBA,1,RUSOLCHENNAT60,19.99,14.99,,,,,,,,
RUSOLCHENNAT66_FBA,1,RUSOLCHENNAT66,39.99,29.9,,,,,,,,
RUSOLCHENNAT90_FBA,1,RUSOLCHENNAT90,39.99,29.9,,,,,,,,
RUSOLCHENPUR60_FBA,1,RUSOLCHENPUR60,19.99,14.99,,,,,,,,
BMFEET,1,BMFEET,19.99,0,,,,,,,,
BMFEET_FBA,1,BMFEET,19.99,12.99,,,,,,,,
BMFISH,1,BMFISH,16.99,0,,,,,,,,
BMFISH_FBA,1,BMFISH,16.99,12.99,,,,,,,,
BMFLOWERS,1,BMFLOWERS,16.99,0,,,,,,,,
BMFLOWERS_FBA,1,BMFLOWERS,16.99,12.99,,,,,,,,
200DEEPFITBLK- D,3,200DEEPFITBLK-D,,,,,,,,,,
200DEEPFITBLK- K,3,200DEEPFITBLK-K,,,,,,,,,,
200DEEPFITBLK- S,3,200DEEPFITBLK-S,,,,,,,,,,
200DEEPFITBLK- SK,3,200DEEPFITBLK-SK,,,,,,,,,,
200KSHWCASEWHT,3,200KSHWCASEWHT,,,,,,,,,,
200ksoxcasewht,3,200KSOXCASEWHT,,,,,,,,,,
200DEEPFITSGRY-SK-FBA,3,200DEEPFITSGRY-SK,,,,,,,,,,
200DEEPFITWHT-SK-FBA,3,200DEEPFITWHT-SK,,,,,,,,,,
200DUCOVCREAMS-FBA,3,200DUCOVCREAMS,,,,,,,,,,
200DUCOVWHTD-FBA,3,200DUCOVWHTD,,,,,,,,,,
200DUVETBLK-D-FBA,3,200DUVETBLK-D,,,,,,,,,,
200DUVETBLK-S-FBA,3,200DUVETBLK-S,,,,,,,,,,
200DUVETBLU-S-FBA,3,200DUVETBLU-S,,,,,,,,,,
200DUVETPLUM-S-FBA,3,200DUVETPLUM-S,,,,,,,,,,
200DUVETSETBLK155200-FBA,3,200DUVETSETBLK155200,,,,,,,,,,
200DUVETSETBLK155220-FBA,3,200DUVETSETBLK155220,,,,,,,,,,
200DUVETSETBLK240220-FBA,3,200DUVETSETBLK240220,,,,,,,,,,
200DUVETSETBLU155200-FBA,3,200DUVETSETBLU155200,,,,,,,,,,
200DUVETSETBLU155220-FBA,3,200DUVETSETBLU155220,,,,,,,,,,
200DUVETSETBLU240220-FBA,3,200DUVETSETBLU240220,,,,,,,,,,
200DUVETSETCHO155200-FBA,3,200DUVETSETCHO155200,,,,,,,,,,
200DUVETSETCHO155220-FBA,3,200DUVETSETCHO155220,,,,,,,,,,
200DUVETSETCHO240220-FBA,3,200DUVETSETCHO240220,,,,,,,,,,
200DUVETSETCRE155200-FBA,3,200DUVETSETCRE155200,,,,,,,,,,
200DUVETSETCRE155220-FBA,3,200DUVETSETCRE155220,,,,,,,,,,
200DUVETSETCRE240220-FBA,3,200DUVETSETCRE240220,,,,,,,,,,
200DUVETSETPLU155200-FBA,3,200DUVETSETPLU155200,,,,,,,,,,
200DUVETSETPLU155220-FBA,3,200DUVETSETPLU155220,,,,,,,,,,
200DUVETSETPLU240220-FBA,3,200DUVETSETPLU240220,,,,,,,,,,
200DUVETSETPNK155200-FBA,3,200DUVETSETPNK155200,,,,,,,,,,
200DUVETSETPNK155220-FBA,3,200DUVETSETPNK155220,,,,,,,,,,
200DUVETSETPNK240220-FBA,3,200DUVETSETPNK240220,,,,,,,,,,
200DUVETSETRED155200-FBA,3,200DUVETSETRED155200,,,,,,,,,,
200DUVETSETRED155220-FBA,3,200DUVETSETRED155220,,,,,,,,,,
200DUVETSETRED240220-FBA,3,200DUVETSETRED240220,,,,,,,,,,
200DUVETSETTEA155200-FBA,3,200DUVETSETTEA155200,,,,,,,,,,
200DUVETSETTEA155220-FBA,3,200DUVETSETTEA155220,,,,,,,,,,
200DUVETSETTEA240220-FBA,3,200DUVETSETTEA240220,,,,,,,,,,
200DUVETSETWHT155200-FBA,3,200DUVETSETWHT155200,,,,,,,,,,
200DUVETSETWHT155220-FBA,3,200DUVETSETWHT155220,,,,,,,,,,
200DUVETSETWHT240220-FBA,3,200DUVETSETWHT240220,,,,,,,,,,
200DUVSETGRP155200-FBA,3,200DUVSETGRP155200,,,,,,,,,,
200DUVSETGRP155220-FBA,3,200DUVSETGRP155220,,,,,,,,,,
200DUVSETGRP240220-FBA,3,200DUVSETGRP240220,,,,,,,,,,
200DUVSETNAV155200-FBA,3,200DUVSETNAV155200,,,,,,,,,,
200DUVSETNAV155220-FBA,3,200DUVSETNAV155220,,,,,,,,,,
200DUVSETNAV240220-FBA,3,200DUVSETNAV240220,,,,,,,,,,
200DUVSETSGRY155200-FBA,3,200DUVSETSGRY155200,,,,,,,,,,
200DUVSETSGRY155220-FBA,3,200DUVSETSGRY155220,,,,,,,,,,
200DUVSETSGRY240220-FBA,3,200DUVSETSGRY240220,,,,,,,,,,
200DUVSETSGRY-D-FBA,3,200DUVSETSGRY-D,,,,,,,,,,
200DUVSETSGRY-S-FBA,3,200DUVSETSGRY-S,,,,,,,,,,
200FITTEDBLK-SK-FBA,3,200FITTEDBLK-SK,,,,,,,,,,
200FITTEDBLU-S-FBA,3,200FITTEDBLU-S,,,,,,,,,,
200FITTEDSGRY-S-FBA,3,200FITTEDSGRY-S,,,,,,,,,,
200FITWHTS-FBA,3,200FITWHTS,,,,,,,,,,
200FITWHTSK-FBA,3,200FITWHTSK,,,,,,,,,,
200FLATBLU-S-FBA,3,200FLATBLU-S,,,,,,,,,,
200FLATPLUM-S-FBA,3,200FLATPLUM-S,,,,,,,,,,
200FLATWHTD-FBA,3,200FLATWHTD,,,,,,,,,,
200FLATWHTK-FBA,3,200FLATWHTK,,,,,,,,,,
200FLATWHTS-FBA,3,200FLATWHTS,,,,,,,,,,
200HOUSEBLK-FBA,3,200HOUSEBLK,,,,,,,,,,
200HOUSESGRY-FBA,3,200HOUSESGRY,,,,,,,,,,
200KSOXCASEWHT-FBA,3,200KSOXCASEWHT,,,,,,,,,,
200OXFORDBLU-FBA,3,200OXFORDBLU,,,,,,,,,,
200OXFORDKSGRY-FBA,3,200OXFORDKSGRY,,,,,,,,,,
200PCBLK4040-FBA,3,200PCBLK4040,,,,,,,,,,
200PCBLK4080-FBA,3,200PCBLK4080,,,,,,,,,,
200PCBLK8080-FBA,3,200PCBLK8080,,,,,,,,,,
200PCBLU4040-FBA,3,200PCBLU4040,,,,,,,,,,
200PCBLU4080-FBA,3,200PCBLU4080,,,,,,,,,,
200PCBLU8080-FBA,3,200PCBLU8080,,,,,,,,,,
200PCCHO4040-FBA,3,200PCCHO4040,,,,,,,,,,
200PCCHO4080-FBA,3,200PCCHO4080,,,,,,,,,,
200PCCHO8080-FBA,3,200PCCHO8080,,,,,,,,,,
200PCCRE4040-FBA,3,200PCCRE4040,,,,,,,,,,
200PCCRE4080-FBA,3,200PCCRE4080,,,,,,,,,,
200PCCRE8080-FBA,3,200PCCRE8080,,,,,,,,,,
200PCGRP4080-FBA,3,200PCGRP4080,,,,,,,,,,
200PCGRP8080-FBA,3,200PCGRP8080,,,,,,,,,,
200PCNAV4080-FBA,3,200PCNAV4080,,,,,,,,,,
200PCNAV8080-FBA,3,200PCNAV8080,,,,,,,,,,
200PCPLU404-FBA,3,200PCPLU4040,,,,,,,,,,
200PCPLU4080-FBA,3,200PCPLU4080,,,,,,,,,,
200PCPLU8080-FBA,3,200PCPLU8080,,,,,,,,,,
200PCPNK4040-FBA,3,200PCPNK4040,,,,,,,,,,
200PCPNK4080-FBA,3,200PCPNK4080,,,,,,,,,,
200PCPNK8080-FBA,3,200PCPNK8080,,,,,,,,,,
200PCRED4040-FBA,3,200PCRED4040,,,,,,,,,,
200PCRED4080-FBA,3,200PCRED4080,,,,,,,,,,
200PCRED8080-FBA,3,200PCRED4080,,,,,,,,,,
200PCSGRY4080-FBA,3,200PCSGRY4080,,,,,,,,,,
200PCSGRY8080-FBA,3,200PCSGRY8080,,,,,,,,,,
200PCTEA4040-FBA,3,200PCTEA4040,,,,,,,,,,
200PCTEA4080-FBA,3,200PCTEA4080,,,,,,,,,,
200PCTEA8080-FBA,3,200PCTEA8080,,,,,,,,,,
200PCWHT4040-FBA,3,200PCWHT4040,,,,,,,,,,
200PCWHT4080-FBA,3,200PCWHT4080,,,,,,,,,,
200PCWHT8080-FBA,3,200PCWHT8080,,,,,,,,,,
200PIHOUSEW-FBA,3,200PIHOUSEW,,,,,,,,,,
ARCUREYEDEN-4654.3,1,ARCUREYEDEN-4654,54.99,39.99,,,,,,,,
ARCUREYEDEN-4672.3,1,ARCUREYEDEN-4672,69.99,49.99,,,,,,,,
ARCUREYEDEN-4690.3,1,ARCUREYEDEN-4690,79.99,59.99,,,,,,,,
ARCUREYEDEN-6654.3,1,ARCUREYEDEN-6654,74.99,54.99,,,,,,,,
ARCUREYEDEN-6672.3,1,ARCUREYEDEN-6672,89.99,69.99,,,,,,,,
ARCUREYEDEN-6690.3,1,ARCUREYEDEN-6690,99.99,84.99,,,,,,,,
ARCUREYEDEN-9054.3,1,ARCUREYEDEN-9054,99.99,79.99,,,,,,,,
ARCUREYEDEN-9072.3,1,ARCUREYEDEN-9072,119.99,89.99,,,,,,,,
ARCUREYEDEN-9090.3,1,ARCUREYEDEN-9090,129.99,99.99,,,,,,,,
ARCUREYERED-4654.3,1,ARCUREYERED-4654,54.99,39.99,,,,,,,,
ARCUREYERED-4672.3,1,ARCUREYERED-4672,69.99,49.99,,,,,,,,
ARCUREYERED-4690.3,1,ARCUREYERED-4690,79.99,59.99,,,,,,,,
ARCUREYERED-6654.3,1,ARCUREYERED-6654,74.99,54.99,,,,,,,,
ARCUREYERED-6672.3,1,ARCUREYERED-6672,89.99,69.99,,,,,,,,
ARCUREYERED-6690.3,1,ARCUREYERED-6690,99.99,84.99,,,,,,,,
ARCUREYERED-9054.3,1,ARCUREYERED-9054,99.99,79.99,,,,,,,,
ARCUREYERED-9072.3,1,ARCUREYERED-9072,119.99,89.99,,,,,,,,
ARCUREYERED-9090.3,1,ARCUREYERED-9090,129.99,99.99,,,,,,,,
ARCUREYESLA-4672.3,1,ARCUREYESLA-4672,69.99,49.99,,,,,,,,
ARCUREYESLA-4690.3,1,ARCUREYESLA-4690,79.99,59.99,,,,,,,,
ARCUREYESLA-6654.3,1,ARCUREYESLA-6654,74.99,54.99,,,,,,,,
ARCUREYESLA-6672.3,1,ARCUREYESLA-6672,89.99,69.99,,,,,,,,
ARCUREYESLA-6690.3,1,ARCUREYESLA-6690,99.99,84.99,,,,,,,,
ARCUREYESLA-9054.3,1,ARCUREYESLA-9054,99.99,79.99,,,,,,,,
ARCUREYESLA-9072.3,1,ARCUREYESLA-9072,119.99,89.99,,,,,,,,
ARCUREYESLA-9090.3,1,ARCUREYESLA-9090,129.99,99.99,,,,,,,,
ARCURPPBLU-4654.3,1,ARCURPPBLU-4654,30,27.99,,,,,,,,
ARCURPPBLU-6690.3,1,ARCURPPBLU-6690,67.5,59.99,,,,,,,,
ARCURPPBLU-9054.3,1,ARCURPPBLU-9054,60,54.99,,,,,,,,
ARCURPPBLU-9072.3,1,ARCURPPBLU-9072,75,69.99,,,,,,,,
ARCURPPBLU-9090.3,1,ARCURPPBLU-9090,90,79.99,,,,,,,,
ARCURPPJET-4672.3,1,ARCURPPJET-4672,37.5,34.99,,,,,,,,
ARCURPPJET-6654.3,1,ARCURPPJET-6654,45,39.99,,,,,,,,
ARCURPPJET-9054.3,1,ARCURPPJET-9054,60,54.99,,,,,,,,
ARCURPPJET-9090.3,1,ARCURPPJET-9090,90,79.99,,,,,,,,
ARCURPPNAT-4690.2,1,ARCURPPNAT-4690,45,39.99,,,,,,,,
ARCURPPNAT-6672.2,1,ARCURPPNAT-6672,56.25,49.99,,,,,,,,
ARTBJET-26.2,1,ARTBJET-26,7.5,6.99,,,,,,,,
BCUREYEBLACK-6554,1,BCUREYEBLACK-6554,49.99,34.99,,,,,,,,
BCUREYEBLACK-6554Va,1,BCUREYEBLACK-6554,49.99,34.99,,,,,,,,
BCUREYEBLACK-6554Vb,1,BCUREYEBLACK-6554,49.99,34.99,,,,,,,,
BCUREYEBLACK-6572,1,BCUREYEBLACK-6572,59.99,44.99,,,,,,,,
BCUREYEBLACK-6572Va,1,BCUREYEBLACK-6572,59.99,44.99,,,,,,,,
BCUREYEBLACK-6572Vb,1,BCUREYEBLACK-6572,59.99,44.99,,,,,,,,
BCUREYELATTE-4554,1,BCUREYELATTE-4554,34.99,24.99,,,,,,,,
BCUREYELATTE-4554Va,1,BCUREYELATTE-4554,34.99,24.99,,,,,,,,
BCUREYELATTE-4554Vb,1,BCUREYELATTE-4554,34.99,24.99,,,,,,,,
BCUREYELATTE-6554,1,BCUREYELATTE-6554,49.99,34.99,,,,,,,,
BCUREYELATTE-6554Va,1,BCUREYELATTE-6554,49.99,34.99,,,,,,,,
BCUREYELATTE-6554Vb,1,BCUREYELATTE-6554,49.99,34.99,,,,,,,,
BCUREYELATTE-6572,1,BCUREYELATTE-6572,59.99,44.99,,,,,,,,
BCUREYELATTE-6572Va,1,BCUREYELATTE-6572,59.99,44.99,,,,,,,,
BCUREYELATTE-6572Vb,1,BCUREYELATTE-6572,59.99,44.99,,,,,,,,
BCUREYELATTE-9090,1,BCUREYELATTE-9090,79.99,64.99,,,,,,,,
BCUREYELATTE-9090Va,1,BCUREYELATTE-9090,79.99,64.99,,,,,,,,
BCUREYELATTE-9090Vb,1,BCUREYELATTE-9090,79.99,64.99,,,,,,,,
BCUREYEWINE-6554,1,BCUREYEWINE-6554,49.99,34.99,,,,,,,,
BCUREYEWINE-6554Va,1,BCUREYEWINE-6554,49.99,34.99,,,,,,,,
BCUREYEWINE-6554Vb,1,BCUREYEWINE-6554,49.99,34.99,,,,,,,,
BCUREYEWINE-6572,1,BCUREYEWINE-6572,59.99,44.99,,,,,,,,
BCUREYEWINE-6572Va,1,BCUREYEWINE-6572,59.99,44.99,,,,,,,,
BCUREYEWINE-6572Vb,1,BCUREYEWINE-6572,59.99,44.99,,,,,,,,
BCUREYEWINE-9072,1,BCUREYEWINE-9072,69.99,54.99,,,,,,,,
BCUREYEWINE-9072Va,1,BCUREYEWINE-9072,69.99,54.99,,,,,,,,
BCUREYEWINE-9072Vb,1,BCUREYEWINE-9072,69.99,54.99,,,,,,,,
BCUREYEWINE-9090,1,BCUREYEWINE-9090,79.99,64.99,,,,,,,,
BCUREYEWINE-9090Va,1,BCUREYEWINE-9090,79.99,64.99,,,,,,,,
BCUREYEWINE-9090Vb,1,BCUREYEWINE-9090,79.99,64.99,,,,,,,,
BCURPPBLACK-6554,1,BCURPPBLACK-6554,39.99,29.99,,,,,,,,
BCURPPBLACK-6554Va,1,BCURPPBLACK-6554,39.99,29.99,,,,,,,,
BCURPPBLACK-6554Vb,1,BCURPPBLACK-6554,39.99,29.99,,,,,,,,
BCURPPBLACK-6572,1,BCURPPBLACK-6572,49.99,39.99,,,,,,,,
BCURPPBLACK-6572Va,1,BCURPPBLACK-6572,49.99,39.99,,,,,,,,
BCURPPBLACK-6572Vb,1,BCURPPBLACK-6572,49.99,39.99,,,,,,,,
BCURPPLATTE-6554,1,BCURPPLATTE-6554,39.99,29.99,,,,,,,,
BCURPPLATTE-6554Va,1,BCURPPLATTE-6554,39.99,29.99,,,,,,,,
BCURPPLATTE-6554Vb,1,BCURPPLATTE-6554,39.99,29.99,,,,,,,,
BCURPPPINK-6572,1,BCURPPPINK-6572,49.99,39.99,,,,,,,,
BCURPPPINK-6572Va,1,BCURPPPINK-6572,49.99,39.99,,,,,,,,
BCURPPPINK-6572Vb,1,BCURPPPINK-6572,49.99,39.99,,,,,,,,
BCURPPPINK-9090,1,BCURPPPINK-9090,69.99,59.99,,,,,,,,
BCURPPPINK-9090Va,1,BCURPPPINK-9090,69.99,59.99,,,,,,,,
BCURPPPINK-9090Vb,1,BCURPPPINK-9090,69.99,59.99,,,,,,,,
BCURPPWINE-6554,1,BCURPPWINE-6554,39.99,29.99,,,,,,,,
BCURPPWINE-6554Va,1,BCURPPWINE-6554,39.99,29.99,,,,,,,,
BCURPPWINE-6554Vb,1,BCURPPWINE-6554,39.99,29.99,,,,,,,,
BCURPPWINE-6572,1,BCURPPWINE-6572,49.99,39.99,,,,,,,,
BCURPPWINE-6572Va,1,BCURPPWINE-6572,49.99,39.99,,,,,,,,
BCURPPWINE-6572Vb,1,BCURPPWINE-6572,49.99,39.99,,,,,,,,
CHENCURPPMIN-4554,1,CHENCURPPMIN-4554,44.99,24.99,,,,,,,,
CHENCURPPMIN-4572,1,CHENCURPPMIN-4572,54.99,34.99,,,,,,,,
CHENCURPPMIN-6554,1,CHENCURPPMIN-6554,64.99,39.99,,,,,,,,
CHENCURPPMIN-6572,1,CHENCURPPMIN-6572,74.99,44.99,,,,,,,,
CHENCURPPMIN-6590,1,CHENCURPPMIN-6590,84.99,54.99,,,,,,,,
CHENCURPPNAT-4554,1,CHENCURPPNAT-4554,44.99,24.99,,,,,,,,
CHENCURPPNAT-4572,1,CHENCURPPNAT-4572,54.99,34.99,,,,,,,,
CHENCURPPNAT-6554,1,CHENCURPPNAT-6554,64.99,39.99,,,,,,,,
CHENCURPPNAT-6572,1,CHENCURPPNAT-6572,74.99,44.99,,,,,,,,
CHENCURPPWIN-4554,1,CHENCURPPWIN-4554,44.99,24.99,,,,,,,,
CHENCURPPWIN-4572,1,CHENCURPPWIN-4572,54.99,34.99,,,,,,,,
CHENCURPPWIN-4590,1,CHENCURPPWIN-4590,64.99,39.99,,,,,,,,
CHENCURPPWIN-6554,1,CHENCURPPWIN-6554,64.99,39.99,,,,,,,,
CHENCURPPWIN-6572,1,CHENCURPPWIN-6572,74.99,44.99,,,,,,,,
CHENCURPPWIN-9072,1,CHENCURPPWIN-9072,99.99,59.99,,,,,,,,
CHENCURPPWIN-9090,1,CHENCURPPWIN-9090,119.99,69.99,,,,,,,,
CHENTIEBACKMIN,1,CHENTIEBACKMIN,9.99,4.99,,,,,,,,
CHENTIEBACKNAT,1,CHENTIEBACKNAT,9.99,4.99,,,,,,,,
CHENTIEBACKWIN,1,CHENTIEBACKWIN,9.99,4.99,,,,,,,,
CU002A1V,1,CU002A1,29.99,19.99,,,,,,,,
CU002A2V,1,CU002A2,59.99,34.99,,,,,,,,
CU002A4,1,CU002A4,39.99,24.99,,,,,,,,
CU002A7,1,CU002A7,59.99,34.99,,,,,,,,
CU002B1V,1,CU002B1,29.99,19.99,,,,,,,,
CU002B2V,1,CU002B2,59.99,34.99,,,,,,,,
CU002B7,1,CU002B7,59.99,34.99,,,,,,,,
CU002C2,1,CU002C2,59.99,34.99,,,,,,,,
CU002C2V,1,CU002C2,59.99,34.99,,,,,,,,
CU002C7,1,CU002C7,59.99,34.99,,,,,,,,
CU002E1,1,CU002E1,29.99,19.99,,,,,,,,
CU002E2V,1,CU002E2,59.99,34.99,,,,,,,,
CU002E7,1,CU002E7,59.99,34.99,,,,,,,,
CU002F1,1,CU002F1,29.99,19.99,,,,,,,,
CU002F2,1,CU002F2,59.99,34.99,,,,,,,,
CU002F3,1,CU002F3,59.99,34.99,,,,,,,,
CU002G1,1,CU002G1,29.99,19.99,,,,,,,,
CU002G1S,1,CU002G1,29.99,19.99,,,,,,,,
CU002H1,1,CU002H1,29.99,19.99,,,,,,,,
CU002H2,1,CU002H2,59.99,34.99,,,,,,,,
CU002H3,1,CU002H3,59.99,34.99,,,,,,,,
CU002I1,1,CU002I1,29.99,19.99,,,,,,,,
CU002I2,1,CU002I2,59.99,34.99,,,,,,,,
CU002I3,1,CU002I3,59.99,34.99,,,,,,,,
CU005A1,1,CU005A1,29.99,19.99,,,,,,,,
CU005A2,1,CU005A2,49.99,29.99,,,,,,,,
CU005B1,1,CU005B1,29.99,19.99,,,,,,,,
CU005B2,1,CU005B2,49.99,29.99,,,,,,,,
CU005C1,1,CU005C1,29.99,19.99,,,,,,,,
CU005C2,1,CU005C2,49.99,29.99,,,,,,,,
CU005D1,1,CU005D1,29.99,19.99,,,,,,,,
CU005D2,1,CU005D2,49.99,29.99,,,,,,,,
CURBIRFLOW137,1,CURBIRFLOW137,29.99,19.99,,,,,,,,
CURBIRFLOW182,1,CURBIRFLOW182,39.99,24.99,,,,,,,,
CURBIRFLOW228,1,CURBIRFLOW228,49.99,29.99,,,,,,,,
CURBLKCHKBLU54S,1,CURBLKCHKBLU54S,29.99,19.99,,,,,,,,
CURBLKCHKBLU72S,1,CURBLKCHKBLU72S,39.99,24.99,,,,,,,,
CURBLKCHKBLU90S,1,CURBLKCHKBLU90S,49.99,29.99,,,,,,,,
CURBLKCHKGRN54S,1,CURBLKCHKGRN54S,29.99,19.99,,,,,,,,
CURBLKCHKGRN72S,1,CURBLKCHKGRN72S,39.99,24.99,,,,,,,,
CURBLKCHKGRN90S,1,CURBLKCHKGRN90S,49.99,29.99,,,,,,,,
CURBLKCHKORA54S,1,CURBLKCHKORA54S,29.99,19.99,,,,,,,,
CURBLKCHKORA72S,1,CURBLKCHKORA72S,39.99,24.99,,,,,,,,
CURBLKCHKORA90S,1,CURBLKCHKORA90S,49.99,29.99,,,,,,,,
CURBLKCHKPNK54S,1,CURBLKCHKPNK54S,29.99,19.99,,,,,,,,
CURBLKCHKPNK72S,1,CURBLKCHKPNK72S,39.99,24.99,,,,,,,,
CURBLKCHKPNK90S,1,CURBLKCHKPNK90S,49.99,29.99,,,,,,,,
CURBLKWATCH54,1,CURBLKWATCH54,29.99,19.99,,,,,,,,
CURBLKWATCH72,1,CURBLKWATCH72,39.99,24.99,,,,,,,,
CURBLKWATCH90,1,CURBLKWATCH90,49.99,29.99,,,,,,,,
CURCUPCAKES137,1,CURCUPCAKES137,29.99,19.99,,,,,,,,
CURCUPCAKES182,1,CURCUPCAKES182,39.99,24.99,,,,,,,,
CURCUPCAKES228,1,CURCUPCAKES228,49.99,29.99,,,,,,,,
CUREDWARD54,1,CUREDWARD54,29.99,19.99,,,,,,,,
CUREDWARD72,1,CUREDWARD72,39.99,24.99,,,,,,,,
CUREDWARD90,1,CUREDWARD90,49.99,29.99,,,,,,,,
CURFEA90200,1,CURFEA90200,13.99,6.99,,,,,,,,
CURGINGBEI72,1,CURGINGBEI72,39.99,24.99,,,,,,,,
CURGINGBLU72,1,CURGINGBLU72,39.99,24.99,,,,,,,,
CURGINGPNK72,1,CURGINGPNK72,39.99,24.99,,,,,,,,
CURGINGYEL72,1,CURGINGYEL72,39.99,24.99,,,,,,,,
CURHEARTPNK137,1,CURHEARTPNK137,29.99,19.99,,,,,,,,
CURHEARTPNK182,1,CURHEARTPNK182,39.99,24.99,,,,,,,,
CURHEARTPNK228,1,CURHEARTPNK228,49.99,29.99,,,,,,,,
CURHEARTRED137,1,CURHEARTRED137,29.99,19.99,,,,,,,,
CURHEARTRED182,1,CURHEARTRED182,39.99,24.99,,,,,,,,
CURHEARTRED228,1,CURHEARTRED228,49.99,29.99,,,,,,,,
CURLEONWAVEBEI-4672.4,1,CURLEONWAVEBEI-4672,69.99,47.99,,,,,,,,
CURLEONWAVEBEI-6672.4,1,CURLEONWAVEBEI-6672,99.99,71.99,,,,,,,,
CURLEONWAVEBEI-6690.4,1,CURLEONWAVEBEI-6690,119.99,83.99,,,,,,,,
CURLEONWAVEBEI-9054.4,1,CURLEONWAVEBEI-9054,119.99,83.99,,,,,,,,
CURLEONWAVEBEI-9090.1,1,CURLEONWAVEBEI-9090,149.99,107.99,,,,,,,,
CURLEONWAVEBEI-9090.4,1,CURLEONWAVEBEI-9090,149.99,107.99,,,,,,,,
CURLEONWAVEBEI-TIE.1,1,CURLEONWAVEBEI-TIE,9.99,5.99,,,,,,,,Listing  error on line 506 and Amazon sku CURLEONWAVEBEI-TIE.1 :Master Web UK and Amazon UK Price Mismatch..
CURLEONWAVEBEI-TIE.4,1,CURLEONWAVEBEI-TIE,9.99,5.99,,,,,,,,Listing  error on line 507 and Amazon sku CURLEONWAVEBEI-TIE.4 :Master Web UK and Amazon UK Price Mismatch..
CURLEONWAVEGRN-4554.1,1,CURLEONWAVEGRN-4554,59.99,35.99,,,,,,,,
CURLEONWAVEGRN-4554.4,1,CURLEONWAVEGRN-4554,59.99,35.99,,,,,,,,
CURLEONWAVEGRN-4690.1,1,CURLEONWAVEGRN-4690,79.99,59.99,,,,,,,,
CURLEONWAVEGRN-4690.4,1,CURLEONWAVEGRN-4690,79.99,59.99,,,,,,,,
CURLEONWAVEGRN-6654.1,1,CURLEONWAVEGRN-6654,89.99,59.99,,,,,,,,
CURLEONWAVEGRN-6654.4,1,CURLEONWAVEGRN-6654,89.99,59.99,,,,,,,,
CURLEONWAVEGRN-6672.1,1,CURLEONWAVEGRN-6672,99.99,71.99,,,,,,,,
